id,Keyword,Country,Location,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous URL inside,Previous URL,Current URL inside,Current URL,Previous date,Current date,Branded,Local,Navigational,Informational,Commercial,Transactional
1325,徐澤昌中醫好唔好,HK,Hong Kong,Sitelinks,150,0,0.46,0,0,0,0,21,22,-1.0,,https://holidaysmart.io/hk/article/384723/38%E6%AD%B2%E5%A4%A7%E9%9A%BB%E4%B8%AD%E9%86%AB%E4%B8%8A%E7%AF%80%E7%9B%AE%E8%BF%BD%E6%AD%8C%E6%89%8B%E5%A4%A2-%E7%B6%93%E5%B8%B8%E4%B8%8A%E9%8F%A1%E5%88%86%E4%BA%AB%E9%A4%8A%E7%94%9F%E7%9F%A5,,https://holidaysmart.io/hk/article/384723/38%E6%AD%B2%E5%A4%A7%E9%9A%BB%E4%B8%AD%E9%86%AB%E4%B8%8A%E7%AF%80%E7%9B%AE%E8%BF%BD%E6%AD%8C%E6%89%8B%E5%A4%A2-%E7%B6%93%E5%B8%B8%E4%B8%8A%E9%8F%A1%E5%88%86%E4%BA%AB%E9%A4%8A%E7%94%9F%E7%9F%A5,2025-01-22 22:51:40,2025-05-03 00:03:26,True,False,False,True,True,False
1326,即沖麥皮,HK,Hong Kong,,100,0,,0,0,0,0,30,22,8.0,,https://holidaysmart.io/hk/article/245113/%E9%BA%A5%E7%9A%AE-%E7%87%95%E9%BA%A5-%E7%87%95%E9%BA%A5%E7%89%B9%E6%80%A7-%E7%87%95%E9%BA%A5%E9%A3%9F%E6%B3%95-%E7%87%95%E9%BA%A5%E5%89%AF%E4%BD%9C%E7%94%A8-%E5%8D%B3%E9%A3%9F%E7%87%95%E9%BA%A5-%E5%BF%AB%E7%86%9F%E7%87%95%E9%BA%A5-%E5%8E%9F%E7%89%87%E7%87%95%E9%BA%A5,,https://holidaysmart.io/hk/article/245113/%E9%BA%A5%E7%9A%AE-%E7%87%95%E9%BA%A5-%E7%87%95%E9%BA%A5%E7%89%B9%E6%80%A7-%E7%87%95%E9%BA%A5%E9%A3%9F%E6%B3%95-%E7%87%95%E9%BA%A5%E5%89%AF%E4%BD%9C%E7%94%A8-%E5%8D%B3%E9%A3%9F%E7%87%95%E9%BA%A5-%E5%BF%AB%E7%86%9F%E7%87%95%E9%BA%A5-%E5%8E%9F%E7%89%87%E7%87%95%E9%BA%A5,2025-01-29 21:41:35,2025-05-03 20:15:55,False,False,False,True,True,False
1327,abouthai,HK,Hong Kong,Knowledge panel,900,0,,0,0,0,0,57,23,34.0,,https://holidaysmart.io/hk/article/298304/%E9%98%BF%E5%B8%83%E6%B3%B0abouthai-%E6%B3%B0%E5%9C%8B%E5%AF%A6%E6%9C%A8%E5%82%A2%E4%BF%AC-%E8%8D%83%E7%81%A3%E5%A5%BD%E5%8E%BB%E8%99%95-%E6%B3%B0%E5%9C%8B%E9%9B%B6%E9%A3%9F,,https://holidaysmart.io/hk/article/299766/abouthai-%E9%98%BF%E5%B8%83%E6%B3%B0%E7%B6%B2%E5%BA%97%E9%87%8D%E9%96%8B-%E6%80%A5%E5%87%8D%E9%A3%9F%E7%89%A9-%E6%97%A5%E5%B8%B8%E7%94%A8%E5%93%81%E7%AD%89-%E5%94%AE%E5%83%B9%E6%9C%83%E8%88%87%E9%96%80%E5%B8%82%E4%B8%80%E8%87%B4,2025-02-04 17:28:57,2025-05-06 21:29:45,True,False,False,True,False,False
1328,盛記,HK,Hong Kong,"Local teaser, Sitelinks, Thumbnail",800,0,,0,0,0,0,26,24,2.0,,https://holidaysmart.io/hk/article/270586/%E6%B2%99%E7%94%B0%E7%80%9D%E6%BA%90%E9%82%A8-%E7%9B%9B%E8%A8%98%E9%BA%B5%E5%AE%B6-%E8%A1%97%E5%9D%8A%E8%80%81%E5%BA%97-%E5%BC%B5%E6%96%87%E5%BC%B7-%E9%9B%B2%E5%90%9E%E9%BA%B5,,https://holidaysmart.io/hk/article/270586/%E6%B2%99%E7%94%B0%E7%80%9D%E6%BA%90%E9%82%A8-%E7%9B%9B%E8%A8%98%E9%BA%B5%E5%AE%B6-%E8%A1%97%E5%9D%8A%E8%80%81%E5%BA%97-%E5%BC%B5%E6%96%87%E5%BC%B7-%E9%9B%B2%E5%90%9E%E9%BA%B5,2025-02-08 22:34:12,2025-05-04 03:12:59,True,False,False,True,True,False
1329,habo,HK,Hong Kong,,500,0,,0,0,0,0,45,23,22.0,,https://holidaysmart.io/hk/article/365854/%E5%AE%A4%E5%85%A7%E5%A5%BD%E5%8E%BB%E8%99%95-%E6%96%B0%E8%92%B2%E5%B4%97-%E5%AE%A4%E5%85%A7%E9%87%A3%E8%9D%A6%E5%A0%B4-10%E5%88%86%E9%90%98%E5%8D%B3%E4%B8%8A%E9%87%A3-%E9%B9%B9%E8%9B%8B%E9%BB%83%E7%82%92%E8%9D%A6,,https://holidaysmart.io/hk/article/365854/%E5%AE%A4%E5%85%A7%E5%A5%BD%E5%8E%BB%E8%99%95-%E6%96%B0%E8%92%B2%E5%B4%97-%E5%AE%A4%E5%85%A7%E9%87%A3%E8%9D%A6%E5%A0%B4-10%E5%88%86%E9%90%98%E5%8D%B3%E4%B8%8A%E9%87%A3-%E9%B9%B9%E8%9B%8B%E9%BB%83%E7%82%92%E8%9D%A6,2025-02-05 03:13:04,2025-04-15 23:15:16,False,False,True,True,False,False
1330,車輪餅,HK,Hong Kong,"Local teaser, Thumbnail, Knowledge panel",800,0,,0,0,0,0,18,24,-6.0,,https://holidaysmart.io/hk/article/409723/%E5%B0%96%E6%B2%99%E5%92%80%E8%BB%8A%E8%BC%AA%E9%A4%85-%E5%8F%B0%E7%81%A3%E9%81%8E%E6%B1%9F%E9%BE%8D-%E7%88%86%E9%A4%A1-%E7%B4%85%E8%B1%86%EF%BC%8B%E9%B9%B9%E7%89%9B%E8%82%89,,https://holidaysmart.io/hk/article/409723/%E5%B0%96%E6%B2%99%E5%92%80%E8%BB%8A%E8%BC%AA%E9%A4%85-%E5%8F%B0%E7%81%A3%E9%81%8E%E6%B1%9F%E9%BE%8D-%E7%88%86%E9%A4%A1-%E7%B4%85%E8%B1%86%EF%BC%8B%E9%B9%B9%E7%89%9B%E8%82%89,2025-02-05 21:35:20,2025-05-07 05:53:53,False,False,True,False,True,True
1331,氷屋,HK,Hong Kong,"Local teaser, Thumbnail, Sitelinks",150,0,,0,0,0,0,14,24,-10.0,,https://holidaysmart.io/hk/article/269685/%E9%8A%85%E9%91%BC%E7%81%A3%E7%BE%8E%E9%A3%9F-%E5%88%A8%E5%86%B0-%E6%B0%B7%E5%B1%8B-%E6%97%A5%E5%BC%8F%E7%94%9C%E5%93%81-%E6%B6%88%E6%9A%91%E5%88%A8%E5%86%B0,,https://holidaysmart.io/hk/article/269685/%E9%8A%85%E9%91%BC%E7%81%A3%E7%BE%8E%E9%A3%9F-%E5%88%A8%E5%86%B0-%E6%B0%B7%E5%B1%8B-%E6%97%A5%E5%BC%8F%E7%94%9C%E5%93%81-%E6%B6%88%E6%9A%91%E5%88%A8%E5%86%B0,2025-01-26 02:17:00,2025-05-06 11:46:38,True,False,True,False,True,False
1332,日本家品店,HK,Hong Kong,"Thumbnail, Sitelinks, Local pack",200,1,0.19,0,0,0,0,21,24,-3.0,,https://holidaysmart.io/hk/article/394761/%E4%B9%9D%E9%BE%8D%E7%81%A3nitori-megabox-%E4%B9%9D%E9%BE%8D%E7%81%A3%E5%A5%BD%E5%8E%BB%E8%99%95-%E6%97%A5%E6%9C%AC%E5%AE%B6%E5%93%81,,https://holidaysmart.io/hk/article/394761/%E4%B9%9D%E9%BE%8D%E7%81%A3nitori-megabox-%E4%B9%9D%E9%BE%8D%E7%81%A3%E5%A5%BD%E5%8E%BB%E8%99%95-%E6%97%A5%E6%9C%AC%E5%AE%B6%E5%93%81,2025-01-22 22:01:26,2025-05-01 15:35:38,True,False,False,True,True,False
1333,陳皮燉檸檬功效,HK,Hong Kong,Featured snippet,150,0,0.09,0,0,0,0,20,23,-3.0,,https://holidaysmart.io/hk/article/171792/%E6%BD%A4%E8%82%BA%E6%AD%A2%E5%92%B3-%E7%87%89%E8%B6%B313%E5%B0%8F%E6%99%82-%E5%B7%9D%E8%B2%9D%E8%80%81%E9%99%B3%E7%9A%AE%E7%87%89%E6%AA%B8%E6%AA%AC-%E9%99%90%E5%AE%9A%E6%97%A5%E6%9C%AC%E5%BF%83%E5%9E%8B%E6%AA%B8%E6%AA%AC-%E7%B4%94%E5%A4%A9%E7%84%B6%E7%84%A1%E6%B7%BB%E5%8A%A0%E9%A6%99%E6%B8%AF%E8%A3%BD%E9%80%A0,,https://holidaysmart.io/hk/article/171792/%E6%BD%A4%E8%82%BA%E6%AD%A2%E5%92%B3-%E7%87%89%E8%B6%B313%E5%B0%8F%E6%99%82-%E5%B7%9D%E8%B2%9D%E8%80%81%E9%99%B3%E7%9A%AE%E7%87%89%E6%AA%B8%E6%AA%AC-%E9%99%90%E5%AE%9A%E6%97%A5%E6%9C%AC%E5%BF%83%E5%9E%8B%E6%AA%B8%E6%AA%AC-%E7%B4%94%E5%A4%A9%E7%84%B6%E7%84%A1%E6%B7%BB%E5%8A%A0%E9%A6%99%E6%B8%AF%E8%A3%BD%E9%80%A0,2025-02-01 15:33:44,2025-04-11 07:46:36,False,False,False,True,False,False
1334,堂叔燒賣,HK,Hong Kong,Sitelinks,100,0,,0,0,0,0,27,23,4.0,,https://holidaysmart.io/hk/article/368456/%E5%A4%A7%E5%9F%94%E5%90%8D%E7%89%A9-%E7%B2%89%E6%9E%9C%E4%BD%AC-%E8%A7%80%E5%A1%98-%E7%87%92%E8%B3%A3-%E7%B2%89%E6%9E%9C,,https://holidaysmart.io/hk/article/368456/%E5%A4%A7%E5%9F%94%E5%90%8D%E7%89%A9-%E7%B2%89%E6%9E%9C%E4%BD%AC-%E8%A7%80%E5%A1%98-%E7%87%92%E8%B3%A3-%E7%B2%89%E6%9E%9C,2025-02-03 15:30:54,2025-04-14 11:01:46,True,False,True,True,True,True
1335,雪梨乾紅蘿蔔湯,HK,Hong Kong,"Featured snippet, Thumbnail",100,0,,0,0,0,0,27,23,4.0,,https://holidaysmart.io/hk/article/248414/%E9%9B%AA%E6%A2%A8%E6%B0%B4%E5%81%9A%E6%B3%95-%E9%9B%AA%E6%A2%A8%E5%8A%9F%E6%95%88-%E7%A6%81%E5%BF%8C-%E6%AD%A2%E5%92%B3%E5%8C%96%E7%97%B0-%E6%B6%88%E6%9A%91%E9%99%8D%E7%81%AB,,https://holidaysmart.io/hk/article/248414/%E9%9B%AA%E6%A2%A8%E6%B0%B4%E5%81%9A%E6%B3%95-%E9%9B%AA%E6%A2%A8%E5%8A%9F%E6%95%88-%E7%A6%81%E5%BF%8C-%E6%AD%A2%E5%92%B3%E5%8C%96%E7%97%B0-%E6%B6%88%E6%9A%91%E9%99%8D%E7%81%AB,2025-01-29 13:45:53,2025-05-08 02:47:00,False,False,False,True,False,False
1336,大家食老闆,HK,Hong Kong,Thumbnail,100,0,,0,0,0,0,16,23,-7.0,,https://holidaysmart.io/hk/article/305198/%E5%A4%A7%E5%AE%B6%E9%A3%9F%E5%81%9C%E6%A5%AD-%E5%91%82%E8%8C%82%E6%AD%A3-%E6%B2%99%E5%97%B2%E7%89%9B%E8%82%89%E9%BA%B5%E5%90%8D%E5%BA%97-%E5%A5%BD%E5%A5%BD%E9%81%8B%E6%9A%AB%E5%81%9C%E5%A0%82%E9%A3%9F,,https://holidaysmart.io/hk/article/305198/%E5%A4%A7%E5%AE%B6%E9%A3%9F%E5%81%9C%E6%A5%AD-%E5%91%82%E8%8C%82%E6%AD%A3-%E6%B2%99%E5%97%B2%E7%89%9B%E8%82%89%E9%BA%B5%E5%90%8D%E5%BA%97-%E5%A5%BD%E5%A5%BD%E9%81%8B%E6%9A%AB%E5%81%9C%E5%A0%82%E9%A3%9F,2025-01-30 08:14:52,2025-04-10 19:19:55,True,False,False,True,False,False
1337,粉葛去濕湯,HK,Hong Kong,Featured snippet,400,0,0.19,0,0,0,0,42,24,18.0,,https://holidaysmart.io/hk/article/244709/%E7%B2%89%E8%91%9B%E6%B9%AF%E6%B0%B4%E9%A3%9F%E8%AD%9C-%E8%B5%A4%E5%B0%8F%E8%B1%86%E7%B2%89%E8%91%9B%E6%8E%92%E9%AA%A8%E6%B9%AF-%E5%88%A9%E6%B0%B4%E7%A5%9B%E6%BF%95%E5%8A%9F%E6%95%88-%E7%B4%93%E7%B7%A9%E6%BF%95%E7%96%B9%E7%9A%AE%E8%86%9A,,https://holidaysmart.io/hk/article/244709/%E7%B2%89%E8%91%9B%E6%B9%AF%E6%B0%B4%E9%A3%9F%E8%AD%9C-%E8%B5%A4%E5%B0%8F%E8%B1%86%E7%B2%89%E8%91%9B%E6%8E%92%E9%AA%A8%E6%B9%AF-%E5%88%A9%E6%B0%B4%E7%A5%9B%E6%BF%95%E5%8A%9F%E6%95%88-%E7%B4%93%E7%B7%A9%E6%BF%95%E7%96%B9%E7%9A%AE%E8%86%9A,2025-02-07 10:28:19,2025-04-19 08:27:31,False,False,False,True,False,False
1338,六合彩最旺號碼,HK,Hong Kong,Featured snippet,400,0,,0,0,0,0,21,24,-3.0,,https://holidaysmart.io/hk/article/326010/%E5%85%AD%E5%90%88%E5%BD%A9-%E6%9C%80%E6%97%BA%E8%99%9F%E7%A2%BC-%E6%8A%95%E6%B3%A8%E7%AB%99-%E9%A0%AD%E7%8D%8E-%E9%87%91%E5%A4%9A%E5%AF%B6-%E7%8D%8E%E9%87%91,,https://holidaysmart.io/hk/article/326010/%E5%85%AD%E5%90%88%E5%BD%A9-%E6%9C%80%E6%97%BA%E8%99%9F%E7%A2%BC-%E6%8A%95%E6%B3%A8%E7%AB%99-%E9%A0%AD%E7%8D%8E-%E9%87%91%E5%A4%9A%E5%AF%B6-%E7%8D%8E%E9%87%91,2025-02-08 12:22:24,2025-04-21 16:02:00,False,False,False,True,False,False
1339,紅蝦榴槤,HK,Hong Kong,"Featured snippet, Thumbnail",300,0,0.12,0,0,0,0,26,24,2.0,,https://holidaysmart.io/hk/article/245728/%E5%A4%8F%E5%A4%A9%E6%B0%B4%E6%9E%9C-%E6%9E%9C%E7%8E%8B-%E6%A6%B4%E6%A7%A4-%E9%A6%AC%E4%BE%86%E8%A5%BF%E4%BA%9E-%E6%B3%B0%E5%9C%8B-%E6%A6%B4%E6%A7%A4%E5%93%81%E7%A8%AE-%E9%BB%91%E5%88%BA-%E8%B2%93%E5%B1%B1%E7%8E%8B-d24-%E7%B4%85%E8%9D%A6-%E9%87%91%E5%8C%85-%E9%87%91%E9%B3%B3-%E8%91%AB%E8%98%86-%E7%B4%85%E8%82%89-%E9%87%91%E6%9E%95%E9%A0%AD-%E5%B9%B2%E5%A0%AF-%E9%9D%92%E5%B0%BC-%E7%94%B2%E4%BE%96,,https://holidaysmart.io/hk/article/245728/%E5%A4%8F%E5%A4%A9%E6%B0%B4%E6%9E%9C-%E6%9E%9C%E7%8E%8B-%E6%A6%B4%E6%A7%A4-%E9%A6%AC%E4%BE%86%E8%A5%BF%E4%BA%9E-%E6%B3%B0%E5%9C%8B-%E6%A6%B4%E6%A7%A4%E5%93%81%E7%A8%AE-%E9%BB%91%E5%88%BA-%E8%B2%93%E5%B1%B1%E7%8E%8B-d24-%E7%B4%85%E8%9D%A6-%E9%87%91%E5%8C%85-%E9%87%91%E9%B3%B3-%E8%91%AB%E8%98%86-%E7%B4%85%E8%82%89-%E9%87%91%E6%9E%95%E9%A0%AD-%E5%B9%B2%E5%A0%AF-%E9%9D%92%E5%B0%BC-%E7%94%B2%E4%BE%96,2025-01-26 06:17:57,2025-05-05 14:15:46,False,False,False,True,False,False
1340,榴槤卡路里,HK,Hong Kong,"Knowledge card, People also ask, Knowledge panel, Sitelinks",250,0,,0,0,0,0,21,24,-3.0,,https://holidaysmart.io/hk/article/140591/8%E6%AC%BE%E6%9C%88%E9%A4%85%E5%8D%A1%E8%B7%AF%E9%87%8C%E5%A4%A7%E6%AF%94%E6%8B%BC-%E5%8E%9F%E4%BE%86%E6%A6%B4%E6%A7%A4%E5%86%B0%E7%9A%AE%E6%9C%88%E9%A4%85%E5%94%94%E7%AE%97%E8%82%A5-%E6%9C%80%E8%82%A5%E5%98%85%E6%9C%88%E9%A4%85%E9%A3%9F100g%E8%A6%81%E8%B8%A972%E5%88%86%E9%90%98%E5%96%AE%E8%BB%8A%E5%85%88%E6%B8%9B%E5%BE%97%E8%B5%B0,,https://holidaysmart.io/hk/article/140591/8%E6%AC%BE%E6%9C%88%E9%A4%85%E5%8D%A1%E8%B7%AF%E9%87%8C%E5%A4%A7%E6%AF%94%E6%8B%BC-%E5%8E%9F%E4%BE%86%E6%A6%B4%E6%A7%A4%E5%86%B0%E7%9A%AE%E6%9C%88%E9%A4%85%E5%94%94%E7%AE%97%E8%82%A5-%E6%9C%80%E8%82%A5%E5%98%85%E6%9C%88%E9%A4%85%E9%A3%9F100g%E8%A6%81%E8%B8%A972%E5%88%86%E9%90%98%E5%96%AE%E8%BB%8A%E5%85%88%E6%B8%9B%E5%BE%97%E8%B5%B0,2025-01-30 09:47:03,2025-04-10 04:32:44,False,False,False,True,False,False
1341,咒術回戰角色,HK,Hong Kong,Sitelinks,200,0,1.19,0,0,0,0,22,24,-2.0,,https://holidaysmart.io/hk/article/251306/%E5%92%92%E8%A1%93%E8%BF%B4%E6%88%B0-netflix-%E8%A7%92%E8%89%B2-%E5%8A%87%E6%83%85-%E8%99%8E%E6%9D%96%E6%82%A0%E4%BB%81-%E6%97%A5%E6%9C%AC%E6%BC%AB%E7%95%AB,,https://holidaysmart.io/hk/article/251306/%E5%92%92%E8%A1%93%E8%BF%B4%E6%88%B0-netflix-%E8%A7%92%E8%89%B2-%E5%8A%87%E6%83%85-%E8%99%8E%E6%9D%96%E6%82%A0%E4%BB%81-%E6%97%A5%E6%9C%AC%E6%BC%AB%E7%95%AB,2025-01-27 00:32:13,2025-05-05 18:51:10,True,False,False,True,False,False
1342,雙星4047,HK,Hong Kong,"Thumbnail, Knowledge panel",200,0,,0,0,0,0,14,24,-10.0,,https://holidaysmart.io/hk/article/368573/%E6%97%A5%E6%9C%AC-%E4%B9%9D%E5%B7%9E-jr%E4%B9%9D%E5%B7%9E%E9%90%B5%E9%81%93%E5%91%A8%E9%81%8A%E5%88%B8,,https://holidaysmart.io/hk/article/368573/%E6%97%A5%E6%9C%AC-%E4%B9%9D%E5%B7%9E-jr%E4%B9%9D%E5%B7%9E%E9%90%B5%E9%81%93%E5%91%A8%E9%81%8A%E5%88%B8,2025-01-26 19:35:01,2025-05-05 07:30:42,True,False,False,True,False,False
1343,聖誕節的由來,HK,Hong Kong,"Featured snippet, People also ask",200,0,,0,0,0,0,18,24,-6.0,,https://holidaysmart.io/hk/article/443462/%E8%81%96%E8%AA%95%E7%AF%80%E7%94%B1%E4%BE%86-%E8%81%96%E8%AA%95%E7%AF%80%E5%86%B7%E7%9F%A5%E8%AD%98,,https://holidaysmart.io/hk/article/443462/%E8%81%96%E8%AA%95%E7%AF%80%E7%94%B1%E4%BE%86-%E8%81%96%E8%AA%95%E7%AF%80%E5%86%B7%E7%9F%A5%E8%AD%98,2025-01-24 03:27:34,2025-05-03 06:47:32,False,False,False,True,False,False
1344,google哼歌搜尋ios,HK,Hong Kong,"Featured snippet, People also ask, Sitelinks",200,1,0.03,0,0,0,0,35,24,11.0,,https://holidaysmart.io/hk/article/206420/google-%E5%BC%95%E5%85%A5-%E6%96%B0%E5%8A%9F%E8%83%BD-%E5%93%BC%E6%AD%8C-%E5%8D%81%E7%A7%92-%E6%90%B5%E6%AD%8C-%E6%94%AF%E6%8F%B4-%E5%BB%BF%E5%B9%BE%E7%A8%AE%E8%AA%9E%E8%A8%80,,https://holidaysmart.io/hk/article/206420/google-%E5%BC%95%E5%85%A5-%E6%96%B0%E5%8A%9F%E8%83%BD-%E5%93%BC%E6%AD%8C-%E5%8D%81%E7%A7%92-%E6%90%B5%E6%AD%8C-%E6%94%AF%E6%8F%B4-%E5%BB%BF%E5%B9%BE%E7%A8%AE%E8%AA%9E%E8%A8%80,2025-02-07 23:19:03,2025-04-22 04:51:10,True,False,False,True,False,False
1345,谷辰,HK,Hong Kong,Thumbnail,150,0,,0,0,0,0,16,24,-8.0,,https://holidaysmart.io/hk/article/202378/%E8%B0%B7%E8%BE%B0-guu-san-%E6%97%A5%E5%BC%8F%E8%B6%85%E5%B8%82-%E5%B0%96%E6%B2%99%E5%92%80-hzentre,,https://holidaysmart.io/hk/article/202378/%E8%B0%B7%E8%BE%B0-guu-san-%E6%97%A5%E5%BC%8F%E8%B6%85%E5%B8%82-%E5%B0%96%E6%B2%99%E5%92%80-hzentre,2025-02-08 19:37:43,2025-04-26 06:58:56,True,False,False,True,True,False
1346,蒜蓉雞翼醃法,HK,Hong Kong,"Featured snippet, People also ask",150,0,,0,0,0,0,11,24,-13.0,,https://holidaysmart.io/hk/article/243350/%E9%9B%9E%E7%BF%BC-%E9%9B%9E%E7%BF%BC%E9%A3%9F%E8%AD%9C-%E6%B2%99%E5%A7%9C%E9%9B%9E%E7%BF%BC-%E5%9C%9F%E5%8C%AA%E9%9B%9E%E7%BF%BC-%E8%A0%94%E6%B2%B9%E8%96%AF%E4%BB%94%E7%82%86%E9%9B%9E%E7%BF%BC-%E8%9C%9C%E7%B3%96%E9%9B%9E%E7%BF%BC-%E6%A1%82%E8%8A%B1%E7%85%8E%E9%9B%9E%E7%BF%BC-%E6%AA%B8%E6%AA%AC%E9%9B%9E%E7%BF%BC-%E7%91%9E%E5%A3%AB%E9%9B%9E%E7%BF%BC-%E8%B1%89%E6%B2%B9%E7%8E%8B%E9%9B%9E%E7%BF%BC-%E5%AD%9C%E7%84%B6%E7%83%A4%E9%9B%9E%E7%BF%BC,,https://holidaysmart.io/hk/article/243350/%E9%9B%9E%E7%BF%BC-%E9%9B%9E%E7%BF%BC%E9%A3%9F%E8%AD%9C-%E6%B2%99%E5%A7%9C%E9%9B%9E%E7%BF%BC-%E5%9C%9F%E5%8C%AA%E9%9B%9E%E7%BF%BC-%E8%A0%94%E6%B2%B9%E8%96%AF%E4%BB%94%E7%82%86%E9%9B%9E%E7%BF%BC-%E8%9C%9C%E7%B3%96%E9%9B%9E%E7%BF%BC-%E6%A1%82%E8%8A%B1%E7%85%8E%E9%9B%9E%E7%BF%BC-%E6%AA%B8%E6%AA%AC%E9%9B%9E%E7%BF%BC-%E7%91%9E%E5%A3%AB%E9%9B%9E%E7%BF%BC-%E8%B1%89%E6%B2%B9%E7%8E%8B%E9%9B%9E%E7%BF%BC-%E5%AD%9C%E7%84%B6%E7%83%A4%E9%9B%9E%E7%BF%BC,2025-01-21 19:36:57,2025-05-01 03:21:36,False,False,False,True,False,False
1347,蘋果雪梨無花果茶功效,HK,Hong Kong,People also ask,150,0,,0,0,0,0,12,24,-12.0,,https://holidaysmart.io/hk/article/248414/%E9%9B%AA%E6%A2%A8%E6%B0%B4%E5%81%9A%E6%B3%95-%E9%9B%AA%E6%A2%A8%E5%8A%9F%E6%95%88-%E7%A6%81%E5%BF%8C-%E6%AD%A2%E5%92%B3%E5%8C%96%E7%97%B0-%E6%B6%88%E6%9A%91%E9%99%8D%E7%81%AB,,https://holidaysmart.io/hk/article/248414/%E9%9B%AA%E6%A2%A8%E6%B0%B4%E5%81%9A%E6%B3%95-%E9%9B%AA%E6%A2%A8%E5%8A%9F%E6%95%88-%E7%A6%81%E5%BF%8C-%E6%AD%A2%E5%92%B3%E5%8C%96%E7%97%B0-%E6%B6%88%E6%9A%91%E9%99%8D%E7%81%AB,2025-01-27 08:59:55,2025-05-07 17:33:50,False,False,False,True,False,False
1348,ig特效,HK,Hong Kong,Sitelinks,150,0,0.19,0,0,0,0,24,24,,,https://holidaysmart.io/hk/article/433245/%E9%99%90%E6%99%82%E5%8B%95%E6%85%8B-%E5%85%B8%E8%97%8F%E5%82%99%E4%BB%BD%E6%95%99%E5%AD%B8-igstory-instagram-facebook-filter,,https://holidaysmart.io/hk/article/433245/%E9%99%90%E6%99%82%E5%8B%95%E6%85%8B-%E5%85%B8%E8%97%8F%E5%82%99%E4%BB%BD%E6%95%99%E5%AD%B8-igstory-instagram-facebook-filter,2025-02-03 17:42:53,2025-04-14 17:48:04,True,False,False,True,False,False
1349,橡子共和國,HK,Hong Kong,"People also ask, Knowledge panel",150,0,,0,0,0,0,50,24,26.0,,https://holidaysmart.io/hk/article/181815/%E9%A6%99%E6%B8%AF%E6%96%B0%E5%BA%97-%E5%AE%AE%E5%B4%8E%E9%A7%BF%E5%8B%95%E7%95%AB%E4%B8%BB%E9%A1%8C%E7%B2%BE%E5%93%81%E5%BA%97-%E6%A9%A1%E5%AD%90%E5%85%B1%E5%92%8C%E5%9C%8B%E5%86%8D%E5%BA%A6%E7%99%BB%E9%99%B8%E5%B0%96%E6%B2%99%E5%92%80-%E5%BF%85%E5%85%A5%E6%89%8B%E9%99%90%E5%AE%9A%E7%94%A2%E5%93%81,,https://holidaysmart.io/hk/article/181815/%E9%A6%99%E6%B8%AF%E6%96%B0%E5%BA%97-%E5%AE%AE%E5%B4%8E%E9%A7%BF%E5%8B%95%E7%95%AB%E4%B8%BB%E9%A1%8C%E7%B2%BE%E5%93%81%E5%BA%97-%E6%A9%A1%E5%AD%90%E5%85%B1%E5%92%8C%E5%9C%8B%E5%86%8D%E5%BA%A6%E7%99%BB%E9%99%B8%E5%B0%96%E6%B2%99%E5%92%80-%E5%BF%85%E5%85%A5%E6%89%8B%E9%99%90%E5%AE%9A%E7%94%A2%E5%93%81,2025-01-23 00:29:35,2025-05-01 08:14:08,True,False,True,True,False,False
1350,永利威大閘蟹,HK,Hong Kong,"Local teaser, Thumbnail",100,0,,0,0,0,0,23,25,-2.0,,https://holidaysmart.io/hk/article/346994/tapnow-%E5%84%AA%E6%83%A0-%E5%A4%A7%E9%96%98%E8%9F%B9-%E8%9F%B9-%E6%97%A5%E6%9C%AC%E7%9B%B4%E9%80%81-%E6%B1%9F%E8%98%87-%E6%B0%B8%E5%88%A9%E5%A8%81-%E8%8A%B1%E9%9B%95%E9%85%92,,https://holidaysmart.io/hk/article/346994/tapnow-%E5%84%AA%E6%83%A0-%E5%A4%A7%E9%96%98%E8%9F%B9-%E8%9F%B9-%E6%97%A5%E6%9C%AC%E7%9B%B4%E9%80%81-%E6%B1%9F%E8%98%87-%E6%B0%B8%E5%88%A9%E5%A8%81-%E8%8A%B1%E9%9B%95%E9%85%92,2025-01-21 23:45:15,2025-04-30 07:51:10,True,False,False,False,True,True
1351,圓方戲院買一送一,HK,Hong Kong,Sitelinks,100,0,,0,0,0,0,28,24,4.0,,https://holidaysmart.io/hk/article/181496/%E6%88%B2%E9%99%A2%E9%87%8D%E9%96%8B-%E5%9C%93%E6%96%B9%E7%99%BE%E8%80%81%E5%8C%AF%E6%88%B2%E9%99%A2premiere-elements%E8%A3%9D%E4%BF%AE%E5%BE%8C%E9%87%8D%E9%96%8B-%E6%88%B2%E9%A3%9B%E8%B2%B7%E4%B8%80%E9%80%81%E4%B8%80,,https://holidaysmart.io/hk/article/181496/%E6%88%B2%E9%99%A2%E9%87%8D%E9%96%8B-%E5%9C%93%E6%96%B9%E7%99%BE%E8%80%81%E5%8C%AF%E6%88%B2%E9%99%A2premiere-elements%E8%A3%9D%E4%BF%AE%E5%BE%8C%E9%87%8D%E9%96%8B-%E6%88%B2%E9%A3%9B%E8%B2%B7%E4%B8%80%E9%80%81%E4%B8%80,2025-02-04 12:04:12,2025-04-15 17:17:26,False,False,False,True,True,False
